siteid,amount,st
275,1,м-079
275,1,диван прям с пружинамм
275,1,"стенка \"диско/капри\""
275,1,угловой вега
275,1,фортуна амстердам бежевый
275,1,комод нк-3
275,1,купить детскую комнату
275,1,мойка с шкафом
275,1,фреш кухня
275,1,"кресло \"лофт\" в/п"
275,1,четырёхдверный шкаф
275,1,шкаф угловой  купе
275,1,гринвунд лондон
275,1,прихожая c vzrubvb модулями
275,1,шкаф комбинированный дебют-4
275,1,ронда №4
275,1,стол комфорт 8
275,1,стол пименный
275,1,н95
275,1,угдовой
275,1,полка slim
275,1,комод к 5.
275,1,кровать лдсп 1400
275,1,скамья угловая со
275,1,крроватъ 1спал
275,1,архивный
275,1,кровати с подъемным
275,1,зеркало евракромкой
275,1,табурет (мягкий) 2 шт.
275,1,"набор для гостиной \"марта\" №3"
275,1,диван-книжку с пружинным устройством
275,1,стелkажи
275,1,02208913
275,1,антресоль 120
275,1,детская стенка с кроватью на втором ярусе
275,1,прихожая лондон
275,1,мойка искусственный камень
275,1,маленький белый круглый столик
275,1,"стенка тв 2 а,"
275,1,вассаби
275,1,тумбочка выкатная
275,1,так тумба
275,1,корпусная система евро
275,1,стол обеденный пряма нога
275,1,"диван и кресло обивка- ткань \"флок\""
275,1,шкаф-купе мк стиль
275,1,emi 60 w вытяжка кухонная сигма трейд
275,1,обувница лира-0714
275,1,стенка 5а
275,1,стенка кома
275,1,albico
275,1,основание 1600х1900
275,1,кухонная гарнитура
275,1,стеддаж
275,1,габриела спальня
275,1,стол стеклянный раздвижной
275,1,детские кроватки для новорожденных
275,1,уговой шкаф
275,1,кровать с подъемным механизмом №4 1400х2000 мм
275,1,стеллаж комбинированный
275,1,стул кружево
275,1,комплект стол обеденный прямая нога стеклянный (900) табурет прямая нога 4шт
275,1,уголок кухонный со спальным местом
275,1,стенка соло6
275,1,"комфорт 12, 13 комплект зеркал №2 (прямоугольные)"
275,1,подвесное трюмо с зеркалом
275,1,900*2000
275,1,скандинавия стул-стремянка
275,1,sp000049016
275,1,кухонный гарнитур массив
275,1,диван прямой еврокнижка дублин 134
275,1,полка паскаль
275,1,спальный гарнитур бася просьио
275,1,атлантида  7
275,1,модульная детская легенда 4
275,1,комод с пуфиком
275,1,"кровать фиеста 1,2 м."
275,1,кровать для новорождённого
275,1,яблок
275,1,стол письменный №1 (венге)
275,1,8176
275,1,двери кухни
275,1,компюторные столы
275,1,улан удэ
275,1,кресло длотдыхв
275,1,пкс 4
275,1,танита
275,1,кухонный гарнитур хай-тек 1200
275,1,стол а в верху кровать
275,1,стол компьютпрный
275,1,диван амстердам бежевый лира
275,1,"кухня 1,8м монако"
275,1,трансформер массив
275,1,кухня барная стойка
275,1,вешалка в прихожую слива валлис
275,1,эрнелл
275,1,плитка
275,1,"кухня бостон 1,8м (бордо матовый/графит матовый)"
275,1,кровать с подъемным механизмом10
275,1,матрас 140-200
275,1,металические шкафы
275,1,262.04
275,1,в шкафу вместо в зеркало и вешалки для одежды
275,1,медейра
275,1,3749
275,1,кухня по скидкам
275,1,"матрас  элегия из ппу,"
275,1,стол пинал
275,1,кровати-машинки
275,1,шкаф-купе на заказ
275,1,тумба напольная с 4-мя ящиками тя4-40 квадро
275,1,вентилятор
275,1,туалетный столик надежда-м09
275,1,де
275,1,саша 13
275,1,туалетный столик с зеркалом бася
275,1,прихожая 1300×40×2200
275,1,4 секции декор феи
275,1,катенька 16
275,1,стул виктория
275,1,стол журналны
275,1,анатолия
275,1,двухместный
275,1,trade
275,1,мебель в комнату набор
275,1,двухьяросная кровать из массива
275,1,альянс 3.2
275,1,модерн 6
275,1,компьютерный стол с крышкой
275,1,стомебел
275,1,п 5 1200
275,1,комод монтана\
275,1,кухня угловая по обеим сторонам
275,1,кровать треви 2
275,1,тумба виста-7
275,1,двухъярусная кровать с диван
275,1,спальни воронеж
275,1,ц1
275,1,су-15
275,1,стил с3
275,1,dfg
275,1,06.197 полка
275,1,сн 55. стол
275,1,стодешница
275,1,стол компьютерный лего 4
275,1,вешалка вш-1 вега
275,1,стулья садовые
275,1,пенал 440 440
275,1,"тахта новинка 0,9"
275,1,"мини стенка \"дели\""
